precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
$ 75.000, $ 20.000,San Martin  70,"Centro, Córdoba",12,,1,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 75.000,,Manuel Quintana ,"Córdoba, Córdoba",,15,,,,A estrenar,,,,2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 80.000, $ 10.000,san martin 100 centro,"Centro, Córdoba",35,32,1,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,True,,,,,,,,True,,,,,,,,,,,Cordoba
$ 80.000,,Fuencarral ,"Bella Vista, Córdoba",,32,1,1,,25 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 80.000,,ALFONSINA STORNI,"Villa Allende, Villa Allende",,25,2,1,,17 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,Cordoba
$ 80.000,,Sagrada Familia 400,"VIlla Alberdi, Córdoba",,,,,,11 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 80.000,,AV SABATTINI 3771,"Villa Argentina, Córdoba",40,18,2,,,15 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 80.000,,Los Talas 42 Villa La Bolsa Anizacate Córdoba a,"Anisacate, Córdoba",500,81,7,2,3,10 años,,,,2,,,True,,True,,True,,True,,True,,True,True,,,,True,,,,True,,True,,,,,True,True,,,,,True,,True,,,,True,,Cordoba
$ 85.000, $ 51.000,San Martin 60-70,"Centro, Córdoba",78,78,1,,,60 años,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 90.000, $ 6.000,Oficina  Alquiler  a Metros de Tribunales 27 de Abril al 600,"Centro, Córdoba",10,10,1,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Cordoba
$ 90.000,,Oficina EN EL Centro DE LA Ciudad A Precio Super Accesible,"Centro, Córdoba",24,24,1,1,,61 años,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 100,,La Genoveva,"Villa General Belgrano, Córdoba",12,12,,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 100,,Av. Manantiales,"Villa General Belgrano, Córdoba",4,4,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 95.000, $ 14.000,OBISPO TREJO 1050,"Centro, Córdoba",40,40,2,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 98.000, $ 28.000,CHACABUCO 187,"Centro, Córdoba",21,21,2,4,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 30.000,9 de julio,"Centro, Córdoba",25,25,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 62.000,AV MAIPU 132,"Centro, Córdoba",95,85,3,2,,25 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,True,,,Cordoba
$ 100.000, $ 80.000,San Martin 180,"Centro, Córdoba",50,55,3,2,2,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 2.000,MOGROVEJO 8034,"Villa 9 de Julio, Córdoba",600,50,1,1,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 32.000,Colón  al 100,"Centro, Córdoba",35,35,3,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000,,Pueyrredón,"Valle Hermoso, Córdoba",35,35,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000,,PJE ANTRANIK 900,"General Pueyrredón, Córdoba",30,30,,1,,En construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000,,General Paz 42,"Salsipuedes, Córdoba",,,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 23.520,27 de abril 325,"Centro, Córdoba",30,30,2,1,,20 años,,,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,,,,,,,True,,,Cordoba
$ 100.000,,Mai Tei 000,"Chacra del Norte, Córdoba",13,13,,,,5 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000,,"Av General Paz 94,Centro Córdoba","Centro, Córdoba",24,24,1,,,50 años,,,Muy luminoso,,,,,,,,True,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000, $ 30.000,Maipu 177,"Centro, Córdoba",250,80,1,2,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 100.000,,,"Villa Azalais, Córdoba",105,105,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 108.000,,Gob. Ortiz y Herrera 280,"Santa Rita del Lago, Villa Carlos Paz",399,300,4,,3,10 años,,,Muy luminoso,3,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,True,,,,,,,,Cordoba
$ 110.000, $ 11.500,Av. Olmos 238,"Oncativo, Córdoba",38,38,2,1,1,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000,,Ataliva Herrera ,"Liceo, Córdoba",,41,2,,,3 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000, $ 7.000,Dean Funes 1625,"Alberdi, Córdoba",17,17,1,1,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000, $ 17.000,Rivera Indarte  72,"Centro, Córdoba",24,23,2,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000,,Carlos Bugne 3535,"San Fernando, Córdoba",,,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000, $ 31.500,Rivera Indarte 72,"Observatorio, Córdoba",28,28,2,1,,40 años,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 110.000,,Las Vertientes 0,"Cruz del Eje, Córdoba",35,35,1,1,,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 120,,Villa Carlos PAZ Comuna Estancia Vieja  al 100,"Estancia Vieja, Córdoba",800,170,5,2,3,10 años,,,,2,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,Cordoba
USD 120,,Santa Elena  al 1600,"Córdoba, Córdoba",2500,100,6,1,3,23 años,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Cordoba
$ 120.000, $ 35.000,27 DE ABRIL 625,"Centro, Córdoba",31,30,2,2,,30 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,True,,,Cordoba
$ 120.000, $ 9.000,Dean Funes 1775,"Alberdi, Córdoba",23,23,2,1,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 120.000,,Ponzzeti,"Río Primero, Córdoba",42,42,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,25 DE MAYO 192,"Centro, Córdoba",35,35,3,1,,35 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,B° Alto Alberdi,"Alberdi, Córdoba",,,,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,CNEL PRINGLES 1284,"General Pueyrredón, Córdoba",50,50,1,1,,En construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000, $ 20.000,Colombres 944,"San Martín, Córdoba",45,45,2,1,1,9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000, $ 71.000,chacabuco 187,"Centro, Córdoba",32,32,,1,,60 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,San Jeronimo 511,"Centro, Córdoba",100,100,2,1,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,Pasaje San Pablo  2000 PB,"Villa Páez, Córdoba",20,20,1,1,,40 años,Frente,N,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000, $ 60.000,Jujuy 71,"Córdoba, Córdoba",45,45,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000, $ 7.000,Dr. Juan F. Cafferata 46,"Alto Alberdi, Córdoba",25,25,1,1,,14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,Laprida 776,"Güemes, Córdoba",53,50,3,1,1,39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,Neuquen 700,"San Martín, Córdoba",30,,3,1,1,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,GERMAN VAGNIS 7026,"Argüello Norte, Córdoba",35,35,2,1,1,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,TURRADO JUAREZ 1285 Córdoba Córdoba Argentina.,"Güemes, Córdoba",32,32,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,General Paz - Republica Dominicana 150,"General Paz, Córdoba",29,20,2,1,,16 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,SOL DE MAYO 970,"Córdoba, Córdoba",40,40,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,Cipriano Perello 5738,"Córdoba, Córdoba",476,217,4,2,,8 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 120.000, $ 60.000,Jujuy 71,"Córdoba, Córdoba",45,45,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 120.000,,PANAHOLMA 1290,"Talleres, Córdoba",70,67,2,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 120.000,,EMILIO OLMOS 20,"Centro, Córdoba",500,20,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 122.826,,Espacio Para Reuniones Empresariales- Alquiler - Capitalinas Zona Centro Córdoba,"Centro, Córdoba",250,250,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 125.000,,LOS NOGALES 3446 Córdoba Córdoba Argentina.,"Matienzo, Córdoba",50,40,2,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,Lagunilla  al 3200,"ATE, Córdoba",25,25,1,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,SANTA FE 612,"Providencia, Córdoba",1000,27,1,1,,26 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,Monseñor Pablo Cabrera 3473,"La France, Córdoba",300,40,1,1,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,,"Despeñaderos, Córdoba",,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,NICOLAS TORRES 236,"Salsipuedes, Córdoba",40,40,1,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,monseños p cabrera 3448,"Zumarán, Córdoba",30,24,2,1,,30 años,,,Luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Cordoba
$ 130.000,,Libertad 117,"Centro, Córdoba",60,60,1,1,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 130.000,,Dean Funes 1395,"Alberdi, Córdoba",,,2,,,En construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 140,,Valencia 246,"Mendiolaza Centro, Mendiolaza",30,30,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 135.000, $ 20.000,Hualfin 380,"Alberdi, Córdoba",50,35,3,1,1,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,Cordoba
$ 135.000, $ 4.000,AZOR GRIMAUT 2817,"Nuevo Poeta Lugones, Córdoba",25,25,1,,,10 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,Cordoba
$ 135.000, $ 20.000,Caseros 1162,"Alberdi, Córdoba",30,20,1,1,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000, $ 27.065,Av. Colon y General Paz,"Centro, Córdoba",35,35,1,,,16 años,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000, $ 2.400,Alquilo Oficina 26 m2 Baño Propio Av. Colon al 100,"Centro, Córdoba",26,26,1,1,,60 años,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Cordoba
$ 140.000,,B° Providencia,"Córdoba, Córdoba",20,20,,1,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000,,Pasaje Scabuzzo 25,"Nueva Córdoba, Córdoba",,,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000, $ 26.000,27 de Abril 4231,"Las Palmas, Córdoba",32,32,2,1,1,35 años,,,,1,,,,,,True,True,,,,,,,,,,,True,,True,,True,,,,,,,,True,,True,,,,,,,,,,,Cordoba
$ 140.000,,Maria Curie 3025,"Matienzo, Córdoba",32,26,,1,,12 años,,,Muy luminoso,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,Cordoba
$ 140.000, $ 70.000,Donato Alvarez 7911 Córdoba Córdoba Argentina.,"Argüello, Córdoba",40,40,,1,1,A estrenar,,,Luminoso,1,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,True,,True,,True,,,,Cordoba
$ 140.000, $ 90.000,Ituzaingo 844,"Río Cuarto, Córdoba",,,1,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000, $ 25.000,9 de Julio 1359,"Alberdi, Córdoba",250,25,1,1,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000,,Augusto Lopez ,"General Bustos, Córdoba",35,35,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 140.000,,Bv. Guzman ,"Centro, Córdoba",75,70,4,1,,10 años,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,Cordoba
$ 140.000,,Del Inca 133,"Otros, Unquillo",850,65,6,1,2,3 años,,S,Muy luminoso,1,1,,,True,True,,,,True,,,,True,,,,,True,,,,True,,,,,,,,True,,,,,True,True,,,,,True,,Cordoba
USD 150,,Av. Manantiales 33,"Club de Campo Altavista, Villa General Belgrano",12,12,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 150,,Yacanto 900 m alt,"Yacanto, San Javier",4800,170,,2,3,3 años,,,Muy luminoso,2,,Excelente,True,,,,True,,True,,True,,,True,,,,,,,,True,,True,,,True,,True,True,,,,,True,,True,,True,,,,Cordoba
USD 150,,Av Malvinas Argetinas ,"Villa Allende Golf, Villa Allende",650,180,3,1,1,8 años,,,Muy luminoso,2,1,,True,True,True,True,True,,True,,True,True,True,,,,,True,,,,,,,,,True,,True,,,,,,True,,True,,,,True,,Cordoba
$ 150.000,,garzon maceda 404,"Alto Alberdi, Córdoba",15,10,1,1,1,20 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,Cordoba
$ 150.000, $ 18.200,DEHEZA 925,"Altos de General Paz, Córdoba",,30,2,1,1,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Marcelo T. de Alvear 83/ 5,"Centro, Córdoba",300,22,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000, $ 100.000,27 de abril 424,"Centro, Córdoba",45,37,2,1,1,40 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Rafael Núñez y Potel Junot,"Granja de Funes, Córdoba",40,40,1,,,20 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,Cordoba
$ 150.000, $ 30.000,CHUBUT 20,"Alberdi, Córdoba",,,3,1,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Av Ciudad de Valparaiso 4950,"San Antonio, Córdoba",20,20,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,FRANCISCO MUÑIZ 176,"Alberdi, Córdoba",40,40,2,1,1,1 años,Interno,,Luminoso,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Mesa y Castro 1795,"Yofre, Córdoba",25,25,1,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 150.000, $ 10.000,Bolivar 12,"Centro, Córdoba",30,30,,1,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,PEDERNERA  Y AZCUENAGA,"Maüller, Córdoba",90,90,1,1,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Junin  al 2600,"San Vicente, Córdoba",22,22,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Juan C.Tissera ,"Talleres Oeste, Córdoba",50,50,2,1,,8 años,,,Muy luminoso,,,,True,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,True,,Cordoba
$ 150.000,,ESTADOS UNIDOS 2800,"San Vicente, Córdoba",32,30,1,1,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Anisacate 744,"Hipólito Yrigoyen, Córdoba",30,30,1,1,,15 años,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 150.000, $ 100,RAFAEL NUÑEZ 6386,"Argüello, Córdoba",30,30,1,1,,30 años,,,Luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,Cordoba
$ 150.000, $ 1,Bolivar 55,"Centro, Córdoba",2,1,5,,,1 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Julio de vedia 3169,"Patricios, Córdoba",70,70,3,1,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Rondea 65,"Nueva Córdoba, Córdoba",150,25,7,1,7,30 años,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 150.000, $ 50.000,belgrano 157,"Centro, Córdoba",300,103,6,,5,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,SANTIAGO DEL ESTERO 106,"Centro, Córdoba",65,65,3,2,,En construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Ipona - Pedro Echague al 2900,"Iponá, Córdoba",30,30,2,1,1,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Juan B. Justo 319,"Río Cuarto, Córdoba",,,2,1,1,En construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000, $ 8.000,Obispo Castellanos al 1500,"San Vicente, Córdoba",,,,1,1,20 años,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,Cordoba
$ 150.000,,Santa Ana al 2100,"Alberdi, Córdoba",35,35,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,DIAGONAL ICA 1226,"Residencial América, Córdoba",40,40,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Potrero De Garay,"Potrero de Garay, Córdoba",250,50,1,1,2,3 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000,,Entre Ríos ,"San Vicente, Córdoba",30,30,1,1,,1 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 150.000, $ 12.000,Dr. Mariano Castex 258,"Alto Alberdi, Córdoba",20,20,1,1,1,10 años,Interno,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Cordoba
$ 159.000,,CADIZ 2695 ,"Colón, Córdoba",20,20,2,,1,15 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000,,La Plata 178,"Centro, La Falda",37,37,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000,,ONCATIVO 130,"Centro, Córdoba",22,22,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000, $ 25.000,LAVALLEJA 45,"Centro, Córdoba",25,25,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000, $ 25.000,LAVALLEJA 45,"Centro, Córdoba",25,25,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000, $ 15.000,9 De Julio al 1600,"Alberdi, Córdoba",35,,,1,1,40 años,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000,,Ataliva herrera ,"Liceo, Córdoba",,29,2,1,,3 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Cordoba
$ 160.000, $ 70.000,COLON,"Centro, Córdoba",35,35,1,2,,30 años,,,Luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,True,,,Cordoba
$ 160.000,,GIANELLI 562,"General Bustos, Córdoba",55,55,4,1,1,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 160.000,,9 de JULIO 1359,"Alberdi, Córdoba",40,40,2,1,1,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000,,Bulnes,"General Pueyrredón, Córdoba",1,1,3,1,,1 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Cordoba
$ 160.000,,Santa Rosa 1716,"Alto Alberdi, Córdoba",200,24,,1,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 160.000,,GRANADERO TOBA 3736,"Patricios, Córdoba",,60,,1,2,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 160.000,,AV Valparaiso 6700,"Camino a San Carlos, Córdoba",4000,,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
